Sum of age,Sum of campaign,Sum of cons.conf.idx,Sum of cons.price.idx,contact,day_of_week,default,Sum of duration,education,Sum of emp.var.rate,Sum of euribor3m,housing,job,loan,marital,month,Sum of nr.employed,Sum of pdays,poutcome,Sum of previous,y
57,1,-31.4,92.201,cellular,wed,no,187,university.degree,-2.9,0.834,yes,retired,no,married,aug,5076,999,failure,1,no
74,2,-31.4,92.201,cellular,wed,no,239,university.degree,-2.9,0.879,yes,retired,no,married,aug,5076,999,failure,1,yes
59,3,-36.1,93.444,cellular,wed,no,160,university.degree,1.4,4.964,yes,retired,no,married,aug,5228,999,nonexistent,0,no
76,1,-33,92.713,cellular,wed,no,258,university.degree,-3,0.721,yes,retired,no,married,dec,5024,999,nonexistent,0,no
62,1,-33,92.713,cellular,wed,no,282,university.degree,-3,0.706,yes,retired,no,married,dec,5024,6,success,1,yes
56,1,-40.8,92.963,cellular,wed,no,252,university.degree,-2.9,1.26,yes,retired,no,married,jun,5076,999,failure,2,no
77,1,-40,93.876,cellular,wed,no,152,university.degree,-1.8,0.682,yes,retired,no,married,may,5009,6,success,4,yes
56,1,-30.1,92.649,cellular,wed,no,156,university.degree,-3.4,0.719,yes,retired,no,married,nov,5018,999,nonexistent,0,no
56,2,-30.1,92.649,cellular,wed,no,968,university.degree,-3.4,0.716,yes,retired,no,married,nov,5018,3,success,3,yes
62,3,-29.8,92.379,cellular,wed,no,105,university.degree,-3.4,0.781,yes,retired,no,married,sep,5018,999,failure,1,no
56,1,-42,93.2,cellular,wed,no,68,university.degree,-0.1,4.12,yes,retired,no,single,nov,5196,999,nonexistent,0,no
59,1,-31.4,92.201,cellular,wed,no,526,university.degree,-2.9,0.884,yes,retired,yes,divorced,aug,5076,999,nonexistent,0,no
74,3,-31.4,92.201,cellular,wed,no,232,university.degree,-2.9,0.854,yes,retired,yes,married,aug,5076,999,nonexistent,0,yes
68,2,-46.2,92.893,cellular,wed,no,145,university.degree,-1.8,1.27,yes,retired,yes,married,may,5099,999,nonexistent,0,no
91,1,-29.8,92.379,cellular,wed,no,837,university.degree,-3.4,0.781,yes,retired,yes,married,sep,5018,999,failure,2,no
49,4,-42.7,93.918,cellular,wed,no,126,university.degree,1.4,4.963,yes,self-employed,no,divorced,jul,5228,999,nonexistent,0,no
49,2,-42.7,93.918,cellular,wed,no,1124,university.degree,1.4,4.963,yes,self-employed,no,divorced,jul,5228,999,nonexistent,0,yes
36,1,-42,93.2,cellular,wed,no,177,university.degree,-0.1,4.12,yes,self-employed,no,divorced,nov,5196,999,nonexistent,0,no
51,1,-42,93.2,cellular,wed,no,670,university.degree,-0.1,4.12,yes,self-employed,no,divorced,nov,5196,999,nonexistent,0,yes
120,14,-108.30000000000001,280.332,cellular,wed,no,397,university.degree,4.199999999999999,14.892000000000001,yes,self-employed,no,married,aug,15684,2997,nonexistent,0,no
161,10,-213.5,469.59000000000003,cellular,wed,no,1429,university.degree,7,24.814,yes,self-employed,no,married,jul,26140,4995,nonexistent,0,no
60,4,-42.7,93.918,cellular,wed,no,416,university.degree,1.4,4.963,yes,self-employed,no,married,jul,5228,999,nonexistent,0,yes
42,1,-40.8,92.963,cellular,wed,no,436,university.degree,-2.9,1.26,yes,self-employed,no,married,jun,5076,3,success,1,yes
29,3,-50,92.843,cellular,wed,no,60,university.degree,-1.8,1.663,yes,self-employed,no,married,mar,5099,999,nonexistent,0,no
72,5,-84.8,186.212,cellular,wed,no,334,university.degree,-3.6,2.314,yes,self-employed,no,married,mar,10108,1998,nonexistent,0,yes
33,1,-34.8,93.369,cellular,wed,no,184,university.degree,-1.8,0.644,yes,self-employed,no,married,mar,5009,11,success,1,no
34,1,-42,93.2,cellular,wed,no,905,university.degree,-0.1,4.12,yes,self-employed,no,married,nov,5196,999,failure,1,no
232,10,-252,559.2,cellular,wed,no,1001,university.degree,-0.6,24.720000000000002,yes,self-employed,no,married,nov,31176,5994,nonexistent,0,no
261,14,-332.5,749.895,cellular,wed,no,2148,university.degree,6.9,35.757000000000005,yes,self-employed,no,single,jul,41672,7992,nonexistent,0,no
75,4,-85.4,187.836,cellular,wed,no,3187,university.degree,2.8,9.925,yes,self-employed,no,single,jul,10456,1998,nonexistent,0,yes
26,2,-40.8,92.963,cellular,wed,no,181,university.degree,-2.9,1.244,yes,self-employed,no,single,jun,5076,999,nonexistent,0,no
28,1,-46.2,92.893,cellular,wed,no,57,university.degree,-1.8,1.334,yes,self-employed,no,single,may,5099,999,nonexistent,0,no
67,4,-84,186.4,cellular,wed,no,613,university.degree,-0.2,8.24,yes,self-employed,no,single,nov,10392,1998,nonexistent,0,no
32,1,-29.8,92.379,cellular,wed,no,372,university.degree,-3.4,0.781,yes,self-employed,no,single,sep,5018,999,nonexistent,0,no
37,2,-36.1,93.444,cellular,wed,no,585,university.degree,1.4,4.967,yes,self-employed,yes,married,aug,5228,999,nonexistent,0,no
28,3,-42.7,93.918,cellular,wed,no,186,university.degree,1.4,4.963,yes,self-employed,yes,married,jul,5228,999,nonexistent,0,no
29,1,-50,92.843,cellular,wed,no,231,university.degree,-1.8,1.663,yes,self-employed,yes,married,mar,5099,999,failure,1,no
33,1,-42,93.2,cellular,wed,no,208,university.degree,-0.1,4.12,yes,self-employed,yes,married,nov,5196,999,nonexistent,0,no
30,3,-36.1,93.444,cellular,wed,no,131,university.degree,1.4,4.967,yes,self-employed,yes,single,aug,5228,999,nonexistent,0,no
28,1,-34.8,93.369,cellular,wed,no,217,university.degree,-1.8,0.651,yes,self-employed,yes,single,mar,5009,999,failure,1,no
29,2,-37.5,94.199,cellular,wed,no,95,university.degree,-1.1,0.886,yes,self-employed,yes,single,sep,4964,999,nonexistent,0,no
34,2,-46.2,92.893,cellular,wed,no,154,university.degree,-1.8,1.281,yes,services,no,married,may,5099,999,failure,1,no
72,5,-84,186.4,cellular,wed,no,123,university.degree,-0.2,8.24,yes,services,no,married,nov,10392,1998,nonexistent,0,no
46,1,-37.5,94.199,cellular,wed,no,630,university.degree,-1.1,0.88,yes,services,no,married,sep,4964,999,nonexistent,0,yes
105,11,-170.8,375.672,cellular,wed,no,472,university.degree,5.6,19.849,yes,services,no,single,jul,20912,3996,nonexistent,0,no
34,1,-46.2,92.893,cellular,wed,no,253,university.degree,-1.8,1.281,yes,services,yes,married,may,5099,999,nonexistent,0,no
29,7,-42.7,93.918,cellular,wed,no,81,university.degree,1.4,4.957,yes,student,no,married,jul,5228,999,nonexistent,0,no
27,1,-38.3,94.027,cellular,wed,no,651,university.degree,-1.7,0.9,yes,student,no,single,aug,4992,0,success,3,yes
29,4,-42.7,93.918,cellular,wed,no,209,university.degree,1.4,4.963,yes,student,no,single,jul,5228,999,nonexistent,0,no
24,1,-46.2,92.893,cellular,wed,no,79,university.degree,-1.8,1.281,yes,student,no,single,may,5099,999,nonexistent,0,no
32,1,-42,93.2,cellular,wed,no,135,university.degree,-0.1,4.12,yes,student,no,single,nov,5196,999,nonexistent,0,no
23,1,-30.1,92.649,cellular,wed,no,172,university.degree,-3.4,0.715,yes,student,no,single,nov,5018,3,success,2,yes
25,3,-42.7,93.918,cellular,wed,no,77,university.degree,1.4,4.963,yes,student,yes,single,jul,5228,999,nonexistent,0,no
57,1,-36.1,93.444,cellular,wed,no,96,university.degree,1.4,4.965,yes,technician,no,divorced,aug,5228,999,nonexistent,0,no
28,1,-42.7,93.918,cellular,wed,no,136,university.degree,1.4,4.962,yes,technician,no,divorced,jul,5228,999,nonexistent,0,no
161,4,-138.60000000000002,278.679,cellular,wed,no,356,university.degree,-5.4,4.002000000000001,yes,technician,no,divorced,may,15297,2997,failure,3,no
43,2,-42,93.2,cellular,wed,no,342,university.degree,-0.1,4.12,yes,technician,no,divorced,nov,5196,999,nonexistent,0,no
29,3,-47.1,93.075,cellular,wed,no,58,university.degree,-1.8,1.445,yes,technician,no,married,apr,5099,999,nonexistent,0,no
35,1,-38.3,94.027,cellular,wed,no,182,university.degree,-1.7,0.9,yes,technician,no,married,aug,4992,6,failure,3,yes
656,39,-609.0000000000001,1587.3049999999996,cellular,wed,no,3590,university.degree,19.499999999999996,80.28699999999999,yes,technician,no,married,aug,88724,16983,nonexistent,0,no
159,11,-141.9,373.11600000000004,cellular,wed,no,1765,university.degree,-1.8000000000000003,11.683,yes,technician,no,married,aug,20524,3996,nonexistent,0,yes
183,22,-256.2,563.508,cellular,wed,no,1040,university.degree,8.4,29.775000000000002,yes,technician,no,married,jul,31368,5994,nonexistent,0,no
29,2,-33.6,92.469,cellular,wed,no,896,university.degree,-2.9,1.029,yes,technician,no,married,jul,5076,999,nonexistent,0,yes
32,1,-40.8,92.963,cellular,wed,no,123,university.degree,-2.9,1.26,yes,technician,no,married,jun,5076,999,failure,1,no
76,2,-81.6,185.926,cellular,wed,no,444,university.degree,-5.8,2.52,yes,technician,no,married,jun,10152,1998,nonexistent,0,no
87,2,-92.4,185.786,cellular,wed,no,261,university.degree,-3.6,2.615,yes,technician,no,married,may,10198,1998,failure,2,no
108,3,-138.60000000000002,278.679,cellular,wed,no,1602,university.degree,-5.4,3.949,yes,technician,no,married,may,15297,2997,nonexistent,0,no
344,11,-366.1,838.2490000000001,cellular,wed,no,2448,university.degree,-4.199999999999999,33.675000000000004,yes,technician,no,married,nov,46586,8991,nonexistent,0,no
34,1,-42,93.2,cellular,wed,no,686,university.degree,-0.1,4.12,yes,technician,no,married,nov,5196,999,nonexistent,0,yes
37,1,-26.9,92.431,cellular,wed,no,364,university.degree,-3.4,0.742,yes,technician,no,married,oct,5018,999,failure,1,yes
35,1,-26.9,92.431,cellular,wed,no,68,university.degree,-3.4,0.742,yes,technician,no,married,oct,5018,999,nonexistent,0,no
33,1,-37.5,94.199,cellular,wed,no,110,university.degree,-1.1,0.876,yes,technician,no,married,sep,4964,999,failure,1,no
29,2,-47.1,93.075,cellular,wed,no,389,university.degree,-1.8,1.415,yes,technician,no,single,apr,5099,999,nonexistent,0,yes
582,49,-613.7000000000002,1588.5479999999995,cellular,wed,no,2699,university.degree,23.799999999999994,84.39999999999999,yes,technician,no,single,aug,88876,16983,nonexistent,0,no
76,5,-67.5,185.64499999999998,cellular,wed,no,1003,university.degree,-1.5,5.8180000000000005,yes,technician,no,single,aug,10304,1998,nonexistent,0,yes
297,34,-426.99999999999994,939.1800000000001,cellular,wed,no,2396,university.degree,14.000000000000002,49.617999999999995,yes,technician,no,single,jul,52280,9990,nonexistent,0,no
58,2,-81.6,185.926,cellular,wed,no,239,university.degree,-5.8,2.52,yes,technician,no,single,jun,10152,1998,nonexistent,0,no
29,1,-40.8,92.963,cellular,wed,no,165,university.degree,-2.9,1.26,yes,technician,no,single,jun,5076,999,nonexistent,0,yes
36,1,-46.2,92.893,cellular,wed,no,317,university.degree,-1.8,1.334,yes,technician,no,single,may,5099,999,failure,1,no
65,7,-92.4,185.786,cellular,wed,no,227,university.degree,-3.6,2.562,yes,technician,no,single,may,10198,1998,nonexistent,0,no
125,7,-168,372.8,cellular,wed,no,790,university.degree,-0.4,16.48,yes,technician,no,single,nov,20784,3996,nonexistent,0,no
27,1,-49.5,94.601,cellular,wed,no,184,university.degree,-1.1,1.043,yes,technician,no,single,oct,4964,999,failure,1,yes
100,11,-72.2,186.888,cellular,wed,no,186,university.degree,2.8,9.931000000000001,yes,technician,yes,divorced,aug,10456,1998,nonexistent,0,no
219,17,-252.7,654.108,cellular,wed,no,1381,university.degree,9.8,34.754,yes,technician,yes,married,aug,36596,6993,nonexistent,0,no
38,1,-33,92.713,cellular,wed,no,310,university.degree,-3,0.721,yes,technician,yes,married,dec,5024,999,nonexistent,0,yes
77,3,-85.4,187.836,cellular,wed,no,213,university.degree,2.8,9.926,yes,technician,yes,married,jul,10456,1998,nonexistent,0,no
35,1,-34.8,93.369,cellular,wed,no,138,university.degree,-1.8,0.651,yes,technician,yes,married,mar,5009,999,failure,1,no
38,1,-46.2,92.893,cellular,wed,no,121,university.degree,-1.8,1.334,yes,technician,yes,married,may,5099,999,nonexistent,0,no
35,2,-42,93.2,cellular,wed,no,184,university.degree,-0.1,4.12,yes,technician,yes,married,nov,5196,999,nonexistent,0,no
50,2,-29.8,92.379,cellular,wed,no,1353,university.degree,-3.4,0.749,yes,technician,yes,married,sep,5018,999,nonexistent,0,no
218,18,-247.99999999999997,652.865,cellular,wed,no,1435,university.degree,5.5,30.651999999999997,yes,technician,yes,single,aug,36444,6993,nonexistent,0,no
34,3,-36.1,93.444,cellular,wed,no,455,university.degree,1.4,4.967,yes,technician,yes,single,aug,5228,999,nonexistent,0,yes
129,9,-170.8,375.672,cellular,wed,no,1502,university.degree,5.6,19.85,yes,technician,yes,single,jul,20912,3996,nonexistent,0,no
25,1,-40.8,92.963,cellular,wed,no,124,university.degree,-2.9,1.26,yes,technician,yes,single,jun,5076,999,failure,1,no
33,2,-40.8,92.963,cellular,wed,no,203,university.degree,-2.9,1.26,yes,technician,yes,single,jun,5076,999,nonexistent,0,no
35,2,-46.2,92.893,cellular,wed,no,310,university.degree,-1.8,1.281,yes,technician,yes,single,may,5099,999,nonexistent,0,no
65,4,-92.4,185.786,cellular,wed,no,1360,university.degree,-3.6,2.668,yes,technician,yes,single,may,10198,1998,nonexistent,0,yes
28,2,-26.9,92.431,cellular,wed,no,166,university.degree,-3.4,0.742,yes,technician,yes,single,oct,5018,999,nonexistent,0,no
40,1,-42.7,93.918,cellular,wed,no,18,university.degree,1.4,4.963,yes,unemployed,no,divorced,jul,5228,999,nonexistent,0,no
40,2,-42.7,93.918,cellular,wed,no,1373,university.degree,1.4,4.963,yes,unemployed,no,divorced,jul,5228,999,nonexistent,0,yes
63,15,-72.2,186.888,cellular,wed,no,283,university.degree,2.8,9.928,yes,unemployed,no,married,aug,10456,1998,nonexistent,0,no
31,9,-36.1,93.444,cellular,wed,no,763,university.degree,1.4,4.964,yes,unemployed,no,married,aug,5228,999,nonexistent,0,yes
55,1,-42.7,93.918,cellular,wed,no,387,university.degree,1.4,4.963,yes,unemployed,no,married,jul,5228,999,nonexistent,0,no
38,2,-42,93.2,cellular,wed,no,233,university.degree,-0.1,4.12,yes,unemployed,no,married,nov,5196,999,nonexistent,0,no
64,3,-94.2,186.15,cellular,wed,no,312,university.degree,-3.6,2.83,yes,unemployed,no,single,apr,10198,1998,nonexistent,0,no
30,1,-47.1,93.075,cellular,wed,no,400,university.degree,-1.8,1.405,yes,unemployed,no,single,apr,5099,999,nonexistent,0,yes
23,1,-42.7,93.918,cellular,wed,no,119,university.degree,1.4,4.962,yes,unemployed,no,single,jul,5228,999,nonexistent,0,no
32,1,-46.2,92.893,cellular,wed,no,51,university.degree,-1.8,1.281,yes,unemployed,no,single,may,5099,999,nonexistent,0,no
31,7,-42.7,93.918,cellular,wed,no,104,university.degree,1.4,4.963,yes,unemployed,yes,divorced,jul,5228,999,nonexistent,0,no
95,5,-59.6,184.758,cellular,wed,no,757,university.degree,-6.8,1.5659999999999998,yes,unemployed,yes,married,sep,10036,1998,nonexistent,0,no
30,3,-42.7,93.918,cellular,wed,no,266,university.degree,1.4,4.963,yes,unemployed,yes,single,jul,5228,999,nonexistent,0,no
37,1,-40.3,94.215,cellular,wed,no,314,university.degree,-1.7,0.881,yes,unemployed,yes,single,jul,4992,5,success,2,yes
55,1,-31.4,92.201,cellular,wed,no,164,university.degree,-2.9,0.854,yes,unknown,no,married,aug,5076,999,nonexistent,0,yes
49,2,-42.7,93.918,cellular,wed,no,92,university.degree,1.4,4.963,yes,unknown,no,married,jul,5228,999,nonexistent,0,no
27,3,-39.8,94.055,cellular,wed,no,121,university.degree,-1.7,0.767,yes,unknown,no,single,jun,4992,999,nonexistent,0,no
27,4,-39.8,94.055,cellular,wed,no,665,university.degree,-1.7,0.767,yes,unknown,no,single,jun,4992,3,success,2,yes
37,1,-29.8,92.379,cellular,wed,no,78,university.degree,-3.4,0.753,yes,unknown,yes,single,sep,5018,999,failure,1,no
56,1,-33,92.713,cellular,wed,no,205,unknown,-3,0.715,no,admin.,no,divorced,dec,5024,999,nonexistent,0,no
29,1,-42.7,93.918,cellular,wed,no,222,unknown,1.4,4.963,no,admin.,no,divorced,jul,5228,999,nonexistent,0,no
44,4,-47.1,93.075,cellular,wed,no,251,unknown,-1.8,1.498,no,admin.,no,married,apr,5099,999,failure,1,no
52,2,-34.6,93.749,cellular,wed,no,387,unknown,-1.8,0.654,no,admin.,no,married,apr,5009,999,nonexistent,0,yes
41,1,-37.5,94.199,cellular,wed,no,845,unknown,-1.1,0.886,no,admin.,no,married,sep,4964,7,success,3,yes
47,2,-47.1,93.075,cellular,wed,no,764,unknown,-1.8,1.445,no,admin.,yes,married,apr,5099,999,nonexistent,0,no
38,3,-42.7,93.918,cellular,wed,no,311,unknown,1.4,4.963,no,admin.,yes,married,jul,5228,999,nonexistent,0,no
33,4,-42.7,93.918,cellular,wed,no,186,unknown,1.4,4.957,no,admin.,yes,single,jul,5228,999,nonexistent,0,no
53,1,-46.2,92.893,cellular,wed,no,390,unknown,-1.8,1.281,no,blue-collar,no,divorced,may,5099,999,nonexistent,0,no
68,5,-85.4,187.836,cellular,wed,no,677,unknown,2.8,9.925,no,blue-collar,no,married,jul,10456,1998,nonexistent,0,no
34,6,-46.2,92.893,cellular,wed,no,232,unknown,-1.8,1.334,no,blue-collar,no,married,may,5099,999,nonexistent,0,no
34,2,-46.2,92.893,cellular,wed,no,106,unknown,-1.8,1.334,no,blue-collar,yes,married,may,5099,999,nonexistent,0,no
34,1,-36.1,93.444,cellular,wed,no,165,unknown,1.4,4.965,no,entrepreneur,no,married,aug,5228,999,nonexistent,0,no
49,2,-46.2,92.893,cellular,wed,no,85,unknown,-1.8,1.281,no,entrepreneur,no,married,may,5099,999,nonexistent,0,no
53,2,-42,93.2,cellular,wed,no,304,unknown,-0.1,4.12,no,entrepreneur,no,married,nov,5196,999,nonexistent,0,no
42,1,-42.7,93.918,cellular,wed,no,295,unknown,1.4,4.963,no,entrepreneur,no,single,jul,5228,999,nonexistent,0,no
57,2,-47.1,93.075,cellular,wed,no,279,unknown,-1.8,1.405,no,management,no,divorced,apr,5099,999,nonexistent,0,yes
42,2,-31.4,92.201,cellular,wed,no,251,unknown,-2.9,0.879,no,management,no,divorced,aug,5076,15,failure,2,no
37,3,-33,92.713,cellular,wed,no,149,unknown,-3,0.715,no,management,no,married,dec,5024,999,nonexistent,0,yes
65,2,-33,92.713,cellular,wed,no,456,unknown,-3,0.715,no,management,no,married,dec,5024,9,success,1,yes
57,2,-42.7,93.918,cellular,wed,no,178,unknown,1.4,4.963,no,management,no,married,jul,5228,999,nonexistent,0,no
59,2,-42.7,93.918,cellular,wed,no,413,unknown,1.4,4.963,no,retired,no,divorced,jul,5228,999,nonexistent,0,no
63,1,-47.1,93.075,cellular,wed,no,150,unknown,-1.8,1.445,no,retired,no,married,apr,5099,999,failure,1,yes
82,1,-47.1,93.075,cellular,wed,no,321,unknown,-1.8,1.445,no,retired,no,married,apr,5099,999,nonexistent,0,yes
77,8,-38.3,94.027,cellular,wed,no,144,unknown,-1.7,0.903,no,retired,no,married,aug,4992,999,failure,2,no
125,4,-62.8,184.402,cellular,wed,no,532,unknown,-5.8,1.763,no,retired,no,married,aug,10152,1998,failure,2,yes
66,3,-31.4,92.201,cellular,wed,no,68,unknown,-2.9,0.879,no,retired,no,married,aug,5076,999,nonexistent,0,no
92,1,-38.3,94.027,cellular,wed,no,370,unknown,-1.7,0.903,no,retired,yes,married,aug,4992,3,success,4,yes
30,1,-33,92.713,cellular,wed,no,343,unknown,-3,0.715,no,student,no,single,dec,5024,4,success,2,yes
28,4,-40.8,92.963,cellular,wed,no,208,unknown,-2.9,1.244,no,student,no,single,jun,5076,999,nonexistent,0,no
22,1,-30.1,92.649,cellular,wed,no,87,unknown,-3.4,0.716,no,student,no,single,nov,5018,999,nonexistent,0,no
53,2,-29.8,92.379,cellular,wed,no,121,unknown,-3.4,0.781,no,technician,no,married,sep,5018,999,nonexistent,0,no
33,1,-42,93.2,cellular,wed,no,313,unknown,-0.1,4.12,no,technician,no,single,nov,5196,999,nonexistent,0,no
59,1,-38.3,94.027,cellular,wed,no,198,unknown,-1.7,0.9,no,unknown,no,married,aug,4992,6,success,1,yes
50,1,-26.9,92.431,cellular,wed,no,209,unknown,-3.4,0.74,no,unknown,no,married,oct,5018,8,failure,3,yes
93,7,-67.5,185.64499999999998,cellular,wed,no,410,unknown,-1.5,5.848000000000001,no,unknown,yes,married,aug,10304,1998,nonexistent,0,no
59,1,-31.4,92.201,cellular,wed,no,177,unknown,-2.9,0.884,unknown,retired,unknown,married,aug,5076,999,nonexistent,0,no
25,5,-40.3,94.215,cellular,wed,no,844,unknown,-1.7,0.896,unknown,self-employed,unknown,single,jul,4992,999,failure,2,yes
31,2,-37.5,94.199,cellular,wed,no,708,unknown,-1.1,0.88,unknown,student,unknown,single,sep,4964,6,success,2,yes
48,6,-46.2,92.893,cellular,wed,no,16,unknown,-1.8,1.281,yes,admin.,no,divorced,may,5099,999,nonexistent,0,no
52,2,-34.6,93.749,cellular,wed,no,184,unknown,-1.8,0.654,yes,admin.,no,married,apr,5009,10,success,1,yes
